2599.199951171875,104.74610137939453,4372.60009765625
2599.199951171875,104.68240356445312,4372.60009765625
2599.199951171875,104.59420013427734,4372.60009765625
2599.199951171875,104.48149871826172,4372.60009765625
2599.199951171875,104.34429168701172,4372.60009765625
2599.199951171875,104.1825942993164,4372.60009765625
2599.199951171875,103.99639129638672,4372.60009765625
2599.199951171875,103.78569793701172,4372.60009765625
2599.199951171875,103.55049896240234,4372.60009765625
2599.199951171875,103.29080200195312,4372.60009765625
2599.199951171875,103.00659942626953,4372.60009765625
2599.20263671875,102.74317932128906,4372.5966796875
2599.202392578125,102.75379943847656,4372.5966796875
2599.2021484375,102.76036071777344,4372.595703125
2599.201904296875,102.76687622070312,4372.5947265625
2599.201416015625,102.77247619628906,4372.59375
2599.201416015625,102.77696228027344,4372.59326171875
2599.201171875,102.78038787841797,4372.5927734375
2599.200927734375,102.7829360961914,4372.59228515625
2599.200439453125,102.78475952148438,4372.59228515625
2599.199951171875,102.78607177734375,4372.591796875
2599.199951171875,102.78700256347656,4372.591796875
2599.2001953125,102.78766632080078,4372.59130859375
2599.2001953125,102.78813171386719,4372.59130859375
2599.2001953125,102.7884521484375,4372.59130859375
2599.2001953125,102.78868103027344,4372.59130859375
2599.2001953125,102.78885650634766,4372.59130859375
2599.2001953125,102.7889633178711,4372.59130859375
2599.2001953125,102.7890396118164,4372.59130859375
2599.2001953125,102.78904724121094,4372.59130859375
2599.2001953125,102.78909301757812,4372.59130859375
2599.200439453125,102.78910064697266,4372.59130859375
2599.200439453125,102.78915405273438,4372.59130859375
2599.200439453125,102.7892074584961,4372.59130859375
2599.2001953125,102.78927612304688,4372.59130859375
2599.2001953125,102.78932189941406,4372.59130859375
2599.2001953125,102.78937530517578,4372.59130859375
2599.2001953125,102.78937530517578,4372.59130859375
2599.2001953125,102.78941345214844,4372.59130859375
2599.2001953125,102.7894515991211,4372.59130859375
2599.2001953125,102.78946685791016,4372.59130859375
2599.2001953125,102.78946685791016,4372.59130859375
2599.2001953125,102.78949737548828,4372.59130859375
2599.2001953125,102.78951263427734,4372.59130859375
2599.2001953125,102.78951263427734,4372.59130859375
2599.2001953125,102.78952026367188,4372.59130859375
2599.2001953125,102.78952026367188,4372.59130859375
2599.2001953125,102.78952026367188,4372.59130859375
2599.2001953125,102.7895278930664,4372.59130859375
2599.2001953125,102.7895278930664,4372.59130859375
2599.2001953125,102.78953552246094,4372.59130859375
2599.2001953125,102.78953552246094,4372.59130859375
2599.2001953125,102.78953552246094,4372.59130859375
2599.2001953125,102.78955841064453,4372.59130859375
2599.2001953125,102.78956604003906,4372.59130859375
2599.2001953125,102.78955841064453,4372.59130859375
2599.2001953125,102.78956604003906,4372.59130859375
2599.2001953125,102.78956604003906,4372.59130859375
2599.2001953125,102.78956604003906,4372.59130859375
2599.2001953125,102.78956604003906,4372.59130859375
2599.2001953125,102.78956604003906,4372.59130859375
2599.2001953125,102.78956604003906,4372.59130859375
2599.2001953125,102.78956604003906,4372.59130859375
2599.2001953125,102.78956604003906,4372.59130859375
2599.2001953125,102.78956604003906,4372.59130859375
2599.2001953125,102.78956604003906,4372.59130859375
2599.2001953125,102.78956604003906,4372.59130859375
2599.2001953125,102.78956604003906,4372.59130859375
2599.2001953125,102.78956604003906,4372.59130859375
2599.2001953125,102.78956604003906,4372.59130859375
2599.2001953125,102.78956604003906,4372.59130859375
2599.2001953125,102.78956604003906,4372.59130859375
2599.2001953125,102.78956604003906,4372.59130859375
2599.2001953125,102.78956604003906,4372.59130859375
2599.2001953125,102.78956604003906,4372.59130859375
2599.2001953125,102.78956604003906,4372.59130859375
2599.19873046875,102.78948211669922,4372.583984375
2599.19189453125,102.78926849365234,4372.54931640625
2599.181884765625,102.78913116455078,4372.4951171875
2599.169677734375,102.78900909423828,4372.42822265625
2599.15576171875,102.78890228271484,4372.35009765625
2599.140380859375,102.78882598876953,4372.26318359375
2599.123779296875,102.78874969482422,4372.16845703125
2599.10595703125,102.78866577148438,4372.06787109375
2599.086669921875,102.78861236572266,4371.96044921875
2599.066650390625,102.78854370117188,4371.8466796875
